target_fips,storm_year,storm_month,n_clean_neighbors,neighbor_fips
42121,2022,9,1,39007
29217,2025,6,2,"20133,20133"
31111,2023,4,1,31091
47055,2024,3,4,"47071,47101,47081,47101"
40023,2022,6,2,"40095,05081"
48483,2023,8,3,"40043,48011,48011"
47139,2023,2,7,"13123,13187,13291,13123,13313,13291,13313"
21091,2020,9,2,"21163,21163"
13305,2023,1,3,"13279,13107,13279"
01053,2023,4,3,"01013,01013,01013"
48339,2021,12,5,"48477,48373,48373,48015,48477"
55009,2023,9,2,"26105,55097"
29025,2021,6,2,"29107,29107"
39033,2022,5,2,"39005,39005"
28043,2022,7,1,28027
40059,2021,9,1,40003
21093,2020,8,1,21005
20021,2025,6,2,"20133,20133"
51003,2024,8,1,51790
28137,2025,1,1,05077
26111,2020,7,2,"26133,26133"
46013,2022,9,1,46005
48073,2024,2,7,"48161,48289,48455,48161,48289,48313,48455"
18167,2024,5,4,"17033,18045,17033,18045"
48291,2022,1,6,"48241,48457,48185,48471,48457,48471"
13135,2020,7,2,"13059,13059"
54003,2024,1,2,"42057,51840"
24025,2025,6,1,24035
12009,2024,5,1,12055
28115,2024,6,5,"28107,28117,28009,28117,28139"
17079,2023,5,4,"17051,17173,17051,17173"
06089,2024,11,1,41033
29153,2021,1,2,"05065,05065"
05113,2022,4,3,"05081,05081,05081"
46049,2022,8,4,"46129,46005,46129,46005"
51065,2022,6,1,51540
20085,2022,4,2,"31147,31147"
46125,2020,6,3,"31027,31027,31107"
06043,2023,1,3,"06069,06085,06085"
23013,2020,7,2,"23029,23023"
32007,2021,6,4,"16053,16047,16053,32001"
20013,2024,8,1,29003
47159,2022,4,2,"47027,47027"
29039,2024,4,2,"29083,20107"
29095,2022,6,2,"29033,29033"
51830,2020,11,1,51735
51095,2024,6,1,51735
21015,2021,6,1,21097
48303,2020,7,1,48369
48201,2023,3,2,"48481,48481"
54109,2021,1,1,51021
28005,2022,4,6,"22121,22125,28063,28063,28077,22125"
21105,2022,2,3,"47053,47017,47053"
19125,2025,5,6,"19007,19185,19107,19007,19051,19185"
17103,2022,11,1,17175
40135,2025,5,1,05113
01079,2024,6,1,47071
18151,2023,6,2,"26149,26149"
46023,2020,5,3,"31003,31027,31139"
49019,2024,5,4,"08029,08029,08033,49009"
20129,2021,7,1,08011
31027,2022,7,9,"31043,46127,46009,46083,46125,46127,46009,46067,46125"
21001,2025,6,5,"21199,21053,21053,21199,21231"
47037,2024,9,1,21219
54049,2024,8,2,"39111,54051"
22055,2020,5,2,"22077,22077"
27045,2020,6,1,19067
22059,2023,6,1,22107
22111,2022,11,5,"05011,05011,22083,22123,22083"
51005,2024,5,2,"51530,51678"
48207,2024,6,5,"48009,48487,48429,48009,48429"
33003,2020,8,1,50017
16051,2020,9,8,"16029,16029,16081,16037,16059,16059,16081,16081"
45015,2021,5,1,45011
22085,2021,7,1,22003
25007,2020,5,1,44001
19187,2023,5,2,"19021,19021"
20151,2020,4,2,"20033,20033"
51740,2020,9,1,51735
55027,2023,4,3,"55077,55015,55077"
01081,2023,6,4,"13053,13259,13199,13053"
55075,2020,7,3,"26019,26089,55078"
22079,2022,6,1,22125
18169,2025,5,1,18131
39049,2021,8,2,"39083,39083"
45019,2020,6,2,"45089,45089"
01015,2023,5,2,"13055,13045"
08119,2024,7,7,"08015,08109,08019,08047,08015,08019,08065"
05057,2021,9,2,"05133,05133"
10003,2023,8,3,"34011,34011,34011"
48477,2020,8,2,"48313,48313"
56033,2021,7,1,56029
34007,2022,7,1,34021
13019,2024,11,1,13271
42085,2023,7,4,"39151,39007,39007,42049"
22063,2021,3,9,"22007,22047,22093,22047,22121,28005,22093,28005,28113"
48439,2024,6,1,48349
30073,2024,8,1,30053
08027,2023,10,9,"08015,08003,08023,08003,08015,08051,08053,08079,08105"
29023,2023,3,3,"05055,05055,29123"
30105,2022,5,2,"30005,30027"
19073,2023,8,4,"19079,19021,19165,19079"
18003,2020,6,3,"18075,18009,18075"
51053,2025,5,2,"51670,51670"
13229,2023,6,1,13279
48167,2022,11,2,"48321,48481"
13073,2024,8,3,"13163,13301,13163"
08085,2021,6,4,"08053,08053,08033,08033"
24017,2021,8,1,51685
17135,2020,7,5,"17083,17083,17017,17129,17035"
22101,2020,12,5,"22047,22093,22047,22047,22077"
48089,2022,8,3,"48057,48321,48321"
55029,2020,9,4,"26101,26165,26101,55078"
39049,2024,9,5,"39083,39101,39117,39083,39101"
24025,2022,5,2,"42043,42043"
01101,2022,4,1,01039
45065,2024,4,3,"13195,13317,13317"
05111,2022,5,3,"05123,05123,47097"
51800,2023,6,9,"37177,37091,51095,51620,37091,51183,51620,51095,51199"
21047,2022,1,3,"47083,47005,47083"
37147,2021,8,2,"37127,37127"
27127,2022,10,10,"27103,27063,27105,27081,27117,27105,27117,27133,27103,27081"
47021,2024,7,4,"21219,21213,21219,47117"
51105,2023,9,1,51720
45027,2022,6,3,"45043,45033,45043"
42011,2022,7,3,"42025,42095,42025"
04001,2021,9,3,"08033,08007,08033"
27037,2024,8,2,"27079,27079"
05093,2022,9,15,"05037,05123,28033,28143,05037,05021,47095,47033,47053,47095,47033,47075,28033,28093,47075"
29099,2021,6,1,29073
01047,2025,5,3,"01013,01023,01013"
32021,2024,6,4,"06109,32015,32029,32015"
51149,2024,7,2,"51570,51570"
46007,2023,8,3,"31091,31103,31103"
47109,2021,4,1,28009
20157,2020,7,4,"31067,31067,31151,31151"
47111,2024,7,3,"21213,47137,21213"
49035,2022,5,4,"49033,49033,56041,49039"
04013,2024,8,3,"04009,04009,04009"
48029,2022,5,2,"48177,48177"
45073,2023,7,8,"13011,13195,13011,13281,13311,13195,13281,13011"
48389,2022,6,1,48377
13211,2021,10,6,"13221,13013,13059,13157,13221,13013"
30067,2021,8,3,"30043,30045,56017"
21017,2021,7,2,"21201,21201"
32005,2021,7,3,"32001,32029,32029"
37147,2024,9,2,"37137,37137"
48367,2023,9,2,"48077,48133"
51023,2024,6,4,"51580,51063,51530,51678"
48503,2022,2,1,48143
51077,2025,6,1,37011
48143,2020,4,2,"48333,48333"
21227,2024,7,2,"21183,21219"
48087,2022,6,3,"40075,48197,48197"
53069,2020,12,2,"53053,53077"
13109,2024,5,2,"13279,13279"
04025,2021,9,3,"04027,06025,04027"
29087,2022,6,2,"20013,20013"
23021,2020,7,2,"23029,23029"
45085,2022,4,3,"45089,45033,45089"
16031,2023,6,11,"16063,16047,16063,16063,49005,16047,49045,49005,49011,49045,49057"
05145,2022,7,3,"05037,05037,05123"
21001,2022,5,1,47027
22045,2023,4,1,22121
51051,2022,8,1,51720
51175,2022,10,1,51595
49035,2025,6,3,"49009,32007,32033"
55009,2020,6,5,"26019,26089,26019,55078,55078"
45031,2022,1,3,"45033,45089,45033"
40055,2022,9,2,"48197,48197"
13237,2024,7,4,"13219,13125,13301,13219"
25001,2020,4,1,44001
18005,2021,6,1,18093
47163,2022,5,2,"51167,51167"
47099,2023,4,1,47039
51036,2024,8,3,"51570,51670,51670"
08014,2022,8,4,"08047,08019,08047,08093"
19035,2025,4,4,"19047,19047,19047,31173"
56013,2024,8,1,49009
19179,2021,6,2,"29197,29197"
19033,2020,10,1,27043
17073,2022,9,3,"17071,19115,19115"
54031,2022,8,1,51660
42101,2025,5,2,"34021,34021"
20041,2025,4,1,20123
27061,2023,5,3,"27095,27153,27159"
13069,2023,4,7,"13315,13209,13279,13309,13091,13309,13315"
13245,2022,4,4,"13125,13301,13301,13317"
48339,2020,4,2,"48313,48313"
13187,2020,4,2,"13281,13281"
17111,2020,6,1,55055
29007,2025,4,3,"29151,29073,29151"
29097,2025,6,1,20133
54029,2024,4,1,39151
51067,2021,4,1,51690
17195,2022,11,3,"17175,17175,19115"
39063,2021,5,3,"39077,39143,39143"
47065,2022,12,4,"13213,13213,47061,47061"
12101,2024,7,5,"12017,12049,12049,12055,12017"
08039,2020,5,3,"08119,08119,08025"
48465,2021,5,1,48507
20095,2024,5,6,"20097,40003,40003,40053,20097,40053"
22073,2025,5,5,"22041,05003,05017,22041,05003"
47163,2025,6,4,"37011,47067,37011,47067"
31043,2025,4,3,"19047,31179,31179"
31035,2020,6,4,"31095,31151,31023,31151"
48245,2025,6,1,48407
39167,2023,3,1,54105
48019,2021,5,2,"48507,48507"
12133,2022,5,1,01039
29053,2023,8,4,"29175,29175,29083,29101"
31043,2020,10,1,19035
51001,2022,5,1,51735
48325,2024,5,2,"48323,48323"
13043,2024,7,4,"13163,13175,13283,13283"
21153,2023,2,1,21063
12089,2024,6,1,13065
21161,2025,4,7,"21097,21011,21181,21205,21205,21097,21181"
21155,2025,5,1,21199
13297,2024,4,3,"13117,13133,13133"
26127,2020,11,3,"26101,26165,26101"
47153,2022,2,2,"47051,47051"
18155,2025,4,4,"18143,21223,21103,21223"
01115,2023,7,2,"01007,01007"
48113,2022,6,1,48217
48157,2022,8,3,"48321,48071,48321"
31001,2022,4,3,"31061,20089,31061"
49001,2020,7,2,"32033,32033"
47009,2021,5,4,"37113,37087,37113,37087"
21157,2020,8,6,"21039,21055,21033,21055,21039,21033"
06017,2024,8,1,06109
17113,2025,5,1,17123
18035,2021,6,2,"18159,18159"
38005,2024,7,7,"38031,38099,38083,38099,38031,38083,38093"
22105,2023,5,2,"22037,22037"
26035,2023,7,6,"26017,26129,26017,26145,26129,26135"
42125,2024,8,3,"54103,39111,54103"
17157,2025,5,2,"17199,29017"
55111,2020,8,1,55055
37187,2023,4,2,"37091,37091"
35015,2022,9,2,"35041,35041"
17185,2023,7,3,"17033,17033,17033"
47155,2022,4,2,"37099,37099"
21083,2024,2,3,"21139,21139,21143"
16063,2020,7,2,"16083,16083"
46033,2022,4,2,"56009,56009"
08073,2023,7,3,"08043,08011,08043"
13239,2022,6,5,"13037,13037,13307,13053,13307"
22089,2022,5,3,"22007,22093,22093"
49021,2022,10,3,"49027,49027,49041"
25027,2023,6,3,"25025,25025,33013"
01017,2025,6,4,"01087,13149,01087,13149"
51061,2024,4,3,"51683,51685,51630"
47093,2025,5,1,47067
42123,2025,5,4,"39007,42023,39007,42023"
44007,2024,8,1,25025
36013,2023,6,3,"39007,42039,42039"
38035,2021,7,2,"27135,27029"
30065,2023,6,3,"30015,30107,30107"
35045,2022,7,5,"04009,08111,08111,35028,35028"
51023,2021,5,1,51580
22115,2024,7,2,"22039,22039"
42055,2022,5,5,"42043,42087,42043,42087,42043"
42119,2024,6,1,42023
36117,2025,6,2,"36037,36073"
56045,2022,6,1,56007
28001,2020,12,3,"22077,28005,28005"
38025,2021,6,1,38083
13033,2024,9,4,"13175,13283,13125,13301"
51073,2020,6,1,51735
47155,2025,5,2,"37113,47173"
20033,2022,6,3,"40003,40003,40093"
08041,2023,10,2,"08015,08109"
25005,2022,7,1,25019
19077,2023,6,3,"19165,19165,19165"
28067,2020,12,1,28109
48297,2021,5,1,48247
23025,2024,8,1,23023
26073,2021,8,1,26129
08027,2020,7,6,"08119,08003,08025,08003,08053,08105"
16015,2022,8,2,"16025,16087"
29091,2024,12,1,05065
17179,2020,8,2,"17169,17169"
20077,2020,6,1,20033
17077,2023,7,3,"29186,29123,29186"
19107,2024,7,2,"19087,19087"
22073,2020,9,2,"22027,22027"
37051,2022,6,3,"37141,45033,37141"
39035,2022,8,2,"39005,39005"
37183,2022,5,2,"37185,37185"
56009,2021,8,1,08107
47085,2022,5,3,"47017,47039,47039"
16029,2023,8,8,"49005,49033,56039,49005,49033,49033,56039,56041"
51167,2025,1,6,"21195,21195,47067,21095,21133,21195"
29003,2022,7,3,"20013,31147,31147"
13075,2025,4,2,"13173,13173"
18129,2020,6,1,21055
21119,2023,7,1,54059
01089,2021,10,2,"01043,01043"
25021,2021,7,2,"44001,44001"
13079,2021,5,2,"13023,13231"
51167,2020,7,2,"51520,51720"
55121,2023,5,1,55141
51137,2022,8,1,51540
18023,2024,3,4,"18181,18045,18045,18181"
46135,2020,3,3,"31139,31003,31139"
13095,2024,4,4,"13061,13261,13261,13307"
13081,2024,8,5,"13193,13193,13249,13307,13271"
55133,2022,6,1,26127
18089,2023,6,2,"18131,18181"
48013,2024,1,1,48123
48441,2022,5,4,"48433,48433,48081,48081"
24031,2022,5,3,"51610,51600,51610"
27043,2021,12,1,27063
06071,2021,7,4,"04027,06025,06079,06025"
22117,2022,2,5,"28045,28065,28077,28045,28077"
40109,2020,9,1,40103
28039,2022,1,1,28045
32023,2020,8,7,"06051,32019,32031,06051,49021,06051,32019"
48035,2024,3,6,"48281,48093,48093,48281,48333,48145"
55045,2025,4,2,"17085,17085"
29029,2022,6,4,"29051,29135,29151,29135"
54027,2020,6,1,51840
22055,2025,5,2,"22007,22007"
31111,2023,8,1,31091
23005,2025,6,3,"23011,23011,23015"
04019,2021,1,2,"04012,04012"
47139,2023,6,7,"13123,13187,13291,13123,13313,13291,13313"
47149,2024,6,2,"47177,47177"
23005,2020,12,3,"23007,23007,23015"
22041,2024,6,1,28063
27079,2021,7,3,"27165,27019,27019"
48257,2024,6,5,"48349,48161,48349,48379,48379"
40013,2021,1,4,"40029,40029,48119,48119"
56003,2020,5,2,"56017,56017"
05031,2022,2,3,"05037,47097,05037"
18133,2024,3,2,"18045,18045"
19043,2025,4,5,"19105,17085,19097,19105,17085"
05005,2023,8,1,29149
31119,2024,7,4,"31121,31039,31039,31173"
18125,2021,3,2,"18101,18101"
47073,2022,7,2,"51520,51167"
37015,2023,7,1,37177
17187,2020,6,2,"17169,17169"
28001,2022,5,3,"22125,22037,22125"
28137,2025,5,1,05077
40011,2021,9,1,40003
13189,2022,7,3,"13125,13125,13221"
31177,2024,7,3,"31039,31173,31039"
48073,2024,6,10,"48161,48289,48373,48455,48161,48349,48289,48313,48455,48471"
01031,2020,11,1,01085
26131,2025,5,3,"55051,55041,55051"
29005,2023,5,6,"19129,19129,29003,31147,29003,31147"
13249,2023,4,12,"13079,13153,13225,13053,13259,13263,13307,13307,13079,13225,13263,13293"
31075,2022,4,1,31103
13061,2021,4,3,"13259,13259,13259"
54027,2023,7,1,54093
30071,2023,4,3,"30015,30015,30107"
17021,2020,6,3,"17017,17129,17035"
21019,2025,4,6,"21063,21205,21063,21159,21175,21159"
21195,2022,8,1,51720
19181,2025,4,3,"19185,19007,19185"
53011,2024,8,6,"41007,41027,53041,41027,53041,53077"
05103,2022,4,1,22067
05097,2021,9,2,"05133,05133"
48055,2022,6,1,48015
40091,2022,5,2,"40133,40133"
21075,2022,2,1,47053
48417,2024,4,2,"48093,48009"
19011,2022,8,1,19115
29113,2020,4,2,"17083,17083"
16043,2022,9,1,30023
06109,2023,1,2,"32019,06085"
19133,2024,7,2,"31039,31039"
51107,2024,7,3,"51600,51683,51685"
48355,2024,1,4,"48391,48047,48047,48391"
35035,2024,7,2,"35003,48377"
51085,2024,8,1,51630
08089,2024,10,2,"08023,08027"
26103,2024,7,4,"26089,55037,55037,27031"
06067,2023,10,4,"06009,06009,06011,06011"
13209,2024,8,4,"13271,13175,13175,13271"
28031,2020,8,2,"28109,28109"
39067,2022,7,1,54009
48381,2024,6,1,48153
29153,2024,6,3,"05065,05137,05065"
01067,2021,5,1,13259
18137,2025,4,3,"18143,21223,18143"
18169,2022,8,1,18009
37191,2022,6,2,"37141,37141"
39025,2021,7,3,"21097,21201,21097"
49019,2024,9,4,"08107,08029,08029,49009"
22021,2023,3,3,"22107,22107,22123"
27033,2024,7,3,"27091,27173,27091"
22055,2020,9,6,"22039,22047,22039,22077,22047,22077"
32019,2024,9,2,"06109,32015"
51009,2022,5,1,51678
08045,2020,8,4,"08065,08065,49007,49007"
48473,2021,5,1,48287
48337,2022,2,1,40095
17137,2022,6,2,"17013,17013"
18089,2020,5,1,18131
33003,2020,12,1,23007
08055,2024,7,4,"08021,08021,35055,08015"
37101,2025,6,1,37141
48209,2022,6,3,"48149,48177,48177"
55075,2025,5,2,"26019,26089"
29065,2022,2,2,"29073,29073"
19113,2022,11,1,19115
28121,2024,9,1,28063
51053,2022,8,1,51595
48083,2023,9,2,"48133,48133"
24039,2023,7,1,51119
22079,2022,10,2,"22029,22077"
17071,2024,7,2,"19087,19087"
16033,2025,6,3,"30057,30023,30057"
55009,2025,6,7,"26019,26089,26019,26101,26101,26105,55041"
46025,2022,8,1,46079
46059,2023,8,2,"46015,46015"
06015,2024,1,6,"06105,06049,06105,41035,41019,41019"
20139,2024,6,1,20107
55021,2022,11,1,55097
08035,2022,8,4,"08019,08047,08093,08093"
19031,2023,5,3,"17015,19115,19115"
26145,2020,10,1,26011
47081,2021,6,2,"47083,47083"
26133,2024,8,5,"26143,26079,26143,26019,26079"
40143,2024,3,4,"40119,40103,40103,40119"
48395,2025,6,2,"48225,48225"
30041,2023,7,1,30101
46057,2024,7,2,"27073,27173"
13321,2022,5,1,13037
55061,2022,7,2,"26105,26105"
48073,2021,5,3,"48455,48455,48459"
08077,2021,9,6,"08107,08053,08091,08091,08065,08033"
29055,2023,2,1,29123
28021,2022,7,2,"28077,28037"
01101,2022,8,2,"01013,01013"
20173,2023,4,1,40053
48387,2023,3,1,40005
01113,2024,8,2,"13061,13307"
26055,2023,8,9,"26029,55029,55061,26143,26029,55029,26105,55061,26143"
41025,2024,5,12,"32015,06049,32029,41031,41069,41031,41035,41049,41069,06049,41035,16087"
28155,2023,12,3,"28161,28135,28161"
49057,2022,7,2,"56023,56041"
21047,2022,5,3,"47083,47005,47083"
06073,2022,2,3,"04012,04027,04012"
55109,2021,7,2,"27025,27025"
31053,2023,8,4,"19133,31173,31159,31173"
29051,2025,5,1,29073
06043,2020,4,2,"06051,06051"
18027,2022,6,2,"18021,18119"
19161,2020,6,7,"19009,19165,19009,19085,19133,19165,19133"
01133,2024,12,1,01095
29221,2022,6,2,"29073,29073"
51111,2022,5,2,"37185,37185"
40083,2021,7,1,40003
51095,2021,9,1,51735
49035,2022,9,4,"49033,49033,56041,49039"
28011,2021,5,2,"28135,28135"
08015,2022,5,2,"08029,08019"
29161,2024,11,2,"29151,29151"
08017,2025,4,6,"08011,08025,08089,08099,08025,08099"
13025,2021,8,2,"13005,13005"
48187,2024,5,1,48123
48201,2020,6,3,"48321,48481,48481"
55069,2025,6,3,"55041,55041,55051"
06065,2021,1,2,"04027,04027"
46121,2023,7,3,"31091,31015,31089"
32005,2021,11,4,"06027,32001,32029,32029"
39091,2023,3,3,"39101,39175,39101"
17023,2025,4,2,"17159,17159"
51185,2025,2,1,21195
34027,2022,2,4,"34021,36087,34021,42095"
01077,2023,7,3,"28117,47023,47135"
22111,2024,8,2,"05011,05011"
51750,2021,6,1,51021
45085,2022,8,2,"45089,45089"
51185,2020,8,1,51195
01045,2024,4,3,"13061,13239,13061"
05145,2022,11,2,"05111,05123"
40121,2022,8,2,"40069,40069"
48265,2022,5,1,48327
01073,2022,5,1,01107
45031,2022,5,3,"45033,45089,45033"
22077,2025,6,2,"22007,22007"
51019,2021,10,1,51775
29057,2021,12,2,"29185,29185"
29037,2020,8,1,29177
54025,2025,2,1,51580
47099,2023,8,2,"47135,47135"
48085,2024,9,1,48379
35031,2021,12,1,35028
39049,2023,5,5,"39083,39101,39117,39083,39101"
40147,2024,3,1,40103
47161,2024,4,7,"21033,21219,21033,47085,47135,47085,21219"
39017,2024,5,1,18115
21153,2020,5,3,"21159,21159,21063"
21199,2021,7,1,47137
36115,2022,9,1,50023
13113,2021,3,1,13231
51153,2022,5,2,"51600,51610"
40049,2021,4,2,"40029,40033"
04003,2024,9,2,"35003,04027"
31159,2025,4,8,"31035,31129,31169,31081,31121,31169,31035,31081"
39117,2021,5,2,"39077,39077"
20095,2024,9,4,"20097,40003,40003,20097"
46057,2021,6,7,"27081,46079,46005,27073,27081,46005,46079"
39167,2023,7,1,54105
29161,2023,3,1,29221
13199,2025,5,2,"13053,13197"
04005,2020,4,2,"32017,49021"
34041,2024,8,2,"34031,34031"
12131,2025,6,2,"01013,01035"
48325,2024,9,2,"48493,48493"
01095,2022,9,3,"13295,47051,47051"
47123,2023,8,4,"13111,13291,13111,13213"
51061,2021,7,1,51685
31067,2023,8,3,"31159,31147,31159"
39097,2025,5,1,39101
26055,2020,7,2,"26133,26133"
42043,2023,7,1,42093
51093,2025,5,1,51830
21199,2024,8,1,47137
48493,2023,5,1,48175
34019,2024,7,1,34031
06017,2024,12,1,06109
05145,2021,3,2,"05065,05123"
08091,2020,7,2,"08109,08109"
56035,2020,8,5,"56017,56029,16029,49033,56029"
22005,2020,7,1,22077
20157,2022,4,2,"20123,20123"
51173,2020,4,1,51520
48407,2022,9,1,48071
01005,2025,4,5,"13053,13037,13053,13197,13307"
05141,2021,4,2,"05101,05101"
39151,2022,5,2,"39005,39005"
06063,2024,12,1,06093
18069,2020,6,3,"18009,18009,18075"
50027,2021,7,1,50009
13289,2021,10,1,13309
47035,2022,4,1,47087
21101,2020,6,2,"21055,21055"
39127,2025,4,1,39083
37159,2022,8,1,37003
29189,2022,5,2,"29073,17013"
51061,2024,8,3,"51683,51685,51630"
04007,2023,7,3,"49025,49037,49037"
40105,2025,6,2,"20133,20133"
45035,2021,6,1,45011
47003,2023,1,1,47061
29169,2021,12,6,"29073,29151,29051,29135,29151,29073"
51163,2023,6,2,"51045,51045"
51023,2021,9,1,51775
51171,2022,8,1,51660
48121,2025,6,1,48231
16001,2022,6,6,"16037,16025,16037,16083,16087,16083"
40089,2022,11,2,"40005,40005"
35013,2020,8,2,"35017,35017"
48385,2025,5,2,"48163,48507"
51073,2020,10,1,51735
55089,2020,6,1,55055
13145,2022,6,3,"13053,13053,13149"
05099,2021,4,1,22027
47035,2025,5,2,"47137,47159"
08014,2024,5,3,"08047,08019,08047"
55003,2022,9,1,55119
29189,2025,6,1,29073
17035,2025,4,1,17159
21147,2020,2,2,"21207,21207"
18111,2023,2,3,"18181,18131,18181"
12065,2021,1,1,12037
55007,2021,8,2,"27017,27115"
30081,2023,7,6,"16003,16035,16061,16069,16035,30061"
19009,2022,5,5,"19025,19073,19093,19193,19073"
20201,2024,5,2,"20123,31097"
01093,2024,7,1,28117
48259,2021,8,1,48013
47077,2023,9,3,"47135,47033,47075"
21059,2020,8,2,"21027,21027"
20015,2022,6,1,40053
51145,2024,8,2,"51570,51670"
29093,2024,11,6,"29073,29017,29157,29157,29017,29207"
51510,2022,5,3,"51610,51600,51610"
17163,2023,3,3,"17051,29186,29186"
26011,2024,7,4,"26143,26001,26001,26143"
17161,2024,7,4,"19031,19087,19031,19031"
18031,2022,3,1,18065
28033,2020,4,1,28009
55117,2025,5,2,"26101,26101"
48481,2025,6,4,"48285,48057,48285,48057"
29115,2020,5,7,"29103,29033,29129,29033,29103,29205,29129"
17011,2023,5,1,17015
29131,2025,6,2,"29073,29073"
04015,2025,6,1,32033
54059,2022,1,1,51167
17191,2021,5,4,"17079,17165,17027,17079"
48013,2024,5,1,48123
40023,2021,5,1,40029
16077,2025,5,1,32007
30013,2023,5,2,"30107,30107"
01111,2024,8,2,"13143,13143"
12071,2022,6,1,12027
48493,2020,4,1,48285
27097,2021,9,10,"27141,27159,27141,27041,27067,27093,27141,27171,27041,27159"
18103,2022,8,1,18009
54043,2025,6,3,"21159,21195,21159"
47001,2024,7,1,47137
54073,2023,6,2,"54105,54105"
21133,2023,7,2,"54059,51720"
21205,2023,7,3,"21161,21201,21161"
35061,2020,6,1,35031
54037,2020,6,1,51840
29047,2021,5,2,"29107,29107"
31141,2023,9,6,"31003,31159,31003,31139,31159,31139"
13137,2024,1,3,"13195,13013,13117"
18031,2025,4,1,18143
30031,2024,4,1,30023
40013,2021,5,2,"40029,40029"
17099,2021,8,2,"17175,17175"
49045,2020,7,9,"16083,32017,49005,49029,49029,49007,49005,49029,49033"
18125,2021,7,2,"18055,18055"
17019,2023,5,1,17023
17145,2023,3,1,29186
13197,2024,3,7,"13193,13239,13193,13293,13193,13225,13293"
47157,2023,9,7,"05111,05123,28143,05111,28143,47075,47075"
13015,2021,7,2,"13143,13143"
42105,2023,4,1,42093
13059,2023,5,7,"13011,13011,13133,13211,13133,13265,13317"
29061,2023,6,2,"29003,29003"
26153,2023,7,7,"26031,26047,55029,55029,26031,26047,26141"
38057,2023,5,1,38083
41049,2023,8,9,"53013,53071,53021,53025,53071,53077,41027,53059,53077"
46102,2022,4,2,"31091,31103"
31143,2020,8,4,"31109,31011,31167,31109"
29099,2023,6,1,29123
45029,2024,6,3,"45011,45011,45011"
20009,2024,8,1,20141
39037,2024,5,2,"39021,39021"
36009,2024,6,1,42023
45063,2024,4,2,"45011,45011"
20077,2022,3,1,40093
19197,2020,5,2,"19067,19067"
13215,2021,8,3,"13259,13259,13269"
06043,2023,9,3,"06009,06003,06009"
48329,2024,4,1,48475
45059,2025,6,1,45023
39035,2024,5,6,"39007,39007,39169,39151,39151,39169"
33015,2024,1,1,25025
13199,2022,2,3,"13149,13053,13149"
18135,2022,7,2,"18009,18009"
06115,2020,5,8,"06011,06021,32031,32005,32031,32031,06011,06113"
46101,2024,7,1,27173
05013,2025,6,6,"05003,05053,05019,05053,05019,05003"
06029,2023,3,3,"06053,04012,06053"
12001,2025,6,1,12067
51115,2022,7,2,"51735,51735"
37137,2023,6,1,37177
46123,2024,8,1,31171
48321,2023,10,4,"48007,48391,48089,48089"
54101,2024,5,1,54093
13105,2021,5,1,13301
54087,2020,8,1,54021
39077,2024,3,7,"39103,39169,39123,39103,39123,39173,39173"
28031,2020,12,2,"28109,28109"
13177,2022,4,3,"13249,13307,13307"
53003,2022,6,3,"16009,53001,53021"
42099,2025,4,1,42093
20005,2023,6,6,"31147,29003,31147,20209,29003,20209"
21191,2025,6,4,"21201,21017,21181,21201"
13043,2023,3,6,"13163,13167,13175,13283,13209,13283"
29147,2025,6,5,"20043,29063,29061,29063,20043"
