target_fips,storm_year,storm_month,n_clean_neighbors,neighbor_fips
31089,2022,4,77,"19027,46015,27117,46035,31103,46005,19167,19193,19023,19183,46073,19141,29185,19185,46023,29197,46099,19035,20013,27063,46009,46125,19119,29115,19041,46097,27133,17063,27101,20089,27105,46101,29103,19143,46079,19025,31091,46111,20123,29135,27081,46083,17079,17129,19115,31061,29051,29073,17071,19073,46127,31043,31147,17039,19149,19021,19087,46135,31051,29093,29151,19197,17133,27083,19101,46067,27033,27103,19059,46077,20207,19093,46087,17013,29033,46027,29041"
51053,2020,11,22,"18121,21039,21233,51600,51685,18115,21173,18171,51720,51735,51820,21115,21201,39143,21163,18107,51520,21001,51580,18009,21143,21119"
22067,2020,4,18,"48141,48243,48247,48017,48285,48321,48425,22037,22077,48313,22093,48095,48333,48165,48507,48481,48369,48435"
01089,2023,4,134,"13097,28113,28097,01023,12081,13035,28019,13091,13151,13055,13215,28073,13269,28103,13009,01013,13125,12027,13157,28065,13053,13021,13271,28079,13135,13295,28091,13141,13207,37177,13315,28151,13167,28035,13255,28111,13309,01035,47079,28125,13079,28087,13083,13145,13231,47061,28015,13045,28099,13279,47033,13225,47045,13261,13163,28033,13175,13195,13121,13317,28105,28101,28069,13233,01099,47023,13159,13013,37091,01131,13263,13089,13223,13169,13291,13171,13123,13307,28117,28001,12055,13311,28053,13209,13259,13011,13283,13153,28143,47039,13113,13247,28049,47095,28149,13217,13047,28031,13139,13313,13303,47109,28063,13213,13293,47167,13193,13265,13235,13301,28161,28123,28083,13281,28041,28075,28135,13211,28107,13067,13221,13319,28089,01007,12049,28077,28027,13187,13133,47075,28011,13107,13199,13197"
12029,2025,6,81,"28113,01023,13149,28019,13091,13061,12093,13009,01013,13125,28065,28003,13053,47069,13271,47137,37143,28023,13109,13141,28147,37005,13239,12067,28039,13315,28043,28111,45023,13309,47067,01035,13037,01085,47045,13093,01105,12075,13163,12015,13175,28069,47159,13159,01131,28051,12041,13003,13307,37187,13209,13259,13283,13219,37113,12105,01037,37011,13173,13237,28139,13193,13235,01065,13301,12007,28083,13281,28041,01087,13221,13319,12087,47173,12049,47049,28129,28061,13023,37141,13197"
12073,2020,9,24,"37095,37079,12017,37043,28005,37121,12027,47153,47137,13309,28109,47183,47033,37199,12055,13283,37113,37075,13235,13301,13281,28009,13161,28027"
21171,2024,6,50,"39151,21023,54093,21233,51600,18059,51685,18115,21055,21033,21061,18111,18045,51735,39021,42023,51063,18173,21097,21201,51570,21213,51840,21219,21139,54073,39169,51678,42131,42055,21225,51790,51683,39007,21183,39003,51640,51580,42057,21181,51660,39103,39085,51670,51630,39123,18149,18181,39173,51530"
17199,2021,3,62,"27067,46035,46005,29069,27115,19167,19193,17181,19141,46023,29197,27153,27029,19035,27063,46009,27073,19041,46097,27133,27101,27159,27165,29103,27163,27041,19143,46079,46111,27081,17079,31117,17083,17027,29073,17165,17175,27009,27127,31043,27149,27025,31015,19021,46135,31051,17069,27083,46067,46011,27033,19059,46077,29179,27023,19093,27019,29089,46087,46027,27135,29107"
31079,2023,7,87,"31089,19079,46015,38081,27117,46035,27161,31103,46005,29069,27013,19167,46073,19141,19145,29037,27173,31003,29211,46023,27153,46099,31139,29155,19035,31159,27095,29149,46045,27063,46125,19119,29123,38083,46097,27133,38019,27159,19067,27105,46101,27011,19129,27041,38003,19143,46079,20209,31091,46111,31183,19189,29175,27145,27081,46083,19133,38095,38027,19115,27151,19165,17035,17175,27009,46127,31043,31147,38063,31015,19149,19021,46135,17033,17069,17147,31173,19195,46067,46011,38029,19059,19093,46087,46027,29186,29003"
40113,2023,8,30,"40093,05065,40053,48243,48323,40043,48455,48391,05111,40005,48505,05055,22065,22107,22123,05035,48089,40103,48407,48011,48007,40003,05021,05123,05107,05011,05003,48481,40129,22025"
13105,2022,11,138,"13097,28113,28097,13035,28019,13091,47077,12115,28137,13151,28121,28073,13269,01013,13125,12027,13157,28065,28127,13053,13021,28079,13135,28023,13295,28091,13141,28163,13207,37177,13315,28151,13167,28035,13255,28043,13309,28085,28037,01035,47079,28125,13079,13037,28025,13145,13231,47061,28015,28099,28021,13279,47033,13225,47045,45009,13261,13163,28033,13175,13195,13121,28029,28133,13317,28105,28101,28069,28155,28067,47023,28145,13159,13013,37091,01131,28051,13089,13169,13291,28093,13171,13123,13307,28117,28001,12055,28053,13259,13011,13283,28013,13153,28143,47039,13113,13247,28049,47095,28149,13217,13047,28031,13139,13313,13303,47109,28063,13213,28139,13193,13265,13235,13301,28161,28123,28159,28083,13281,28075,28135,28007,13211,28107,28009,13221,13319,01007,28077,28129,28061,28027,13187,13133,47075,28011,13107,13199"
21043,2022,3,24,"18109,42077,18157,42095,51600,51610,51167,42087,51775,51720,51735,51595,42043,18065,18159,51540,51678,54009,42025,51520,51660,39005,42093,51740"
22109,2020,4,18,"48141,48243,48247,48017,48285,48321,48425,22037,22077,48313,22093,48095,48333,48165,48507,48481,48369,48435"
40027,2020,4,18,"48141,48243,48247,48017,48285,48321,48425,22037,22077,48313,22093,48095,48333,48165,48507,48481,48369,48435"
42067,2024,4,45,"39151,21023,54093,21233,51600,51685,18115,21055,21033,21061,18111,18045,51735,39021,42023,51063,21201,51570,21213,51840,21219,21139,54073,39169,51678,51770,42131,42009,51790,51683,39007,51520,39003,51580,42057,51660,39103,39085,51670,51630,39123,18149,18181,39173,51530"
48125,2020,5,19,"48141,48243,48247,48017,48285,48119,48321,48425,48193,22077,48313,22093,48095,48333,48165,48507,48481,48369,48435"
46127,2020,4,56,"19079,31127,31095,31119,31011,31097,17017,17169,31107,19145,31003,31023,29211,20043,29205,29117,31139,19009,19155,31167,31021,31027,31177,31131,31153,31109,19067,17121,27075,19085,31151,29103,31037,19137,31039,19129,31067,17079,29129,19133,31141,17129,17083,19165,31025,27071,19071,31147,20033,31133,31155,31077,17013,29033,29041,29177"
48133,2025,4,39,"05049,05065,48057,05041,22095,48163,05137,40057,05121,48285,22007,48493,22041,48455,22091,05017,22029,48071,05077,05109,05039,05053,48489,05079,48051,05113,48379,48407,22093,05129,48255,05025,48507,05011,05019,05003,48225,05067,48047"
05149,2021,5,26,"22099,48163,40035,48247,48459,48287,22007,48455,22125,40033,22077,22121,22047,05101,05035,48379,40103,22003,22027,22093,48461,40003,05123,48507,48483,40029"
34015,2022,9,10,"36047,25019,36005,36061,36087,25007,36071,34019,50023,34021"
13185,2020,2,13,"13017,37121,12027,12053,47069,13059,37199,12055,13283,13281,28009,12049,45089"
19075,2022,8,67,"46015,27117,27155,46035,31103,46005,19167,19193,46073,19141,19145,19185,46023,29117,46099,19035,27063,46009,46125,19119,31153,29123,19041,46097,27133,27101,27105,46101,19143,46079,31149,31125,31091,46111,29135,46129,27081,46083,31099,19115,17071,31025,46127,31043,19071,31147,19149,19021,46135,31051,17069,17147,29151,19197,31143,27083,46067,27033,27103,19059,46077,19093,46087,17013,29033,46027,29177"
21009,2024,7,46,"39151,54093,21233,51600,39083,51685,21055,21033,21061,18045,51735,42023,51063,18173,21097,18165,21201,51570,21213,51840,21219,21139,54073,39169,51678,18129,21225,51790,51683,39117,39007,21183,51640,51580,21181,51660,39103,39085,18125,51670,51630,39123,18181,39173,39147,51530"
21127,2020,2,15,"18131,51600,51610,51685,51720,18075,51735,21005,21159,51840,51520,18009,21207,21063,21223"
24015,2020,6,17,"18131,51600,51610,51685,21055,51720,18075,51735,21005,51195,21159,51840,21221,51520,18009,21063,21223"
38067,2024,6,80,"17199,19069,27065,19151,31103,27091,31095,31121,31011,29101,31097,17017,19145,20107,27173,31017,17005,29211,27029,27095,29075,31167,27073,27087,29083,17059,29173,20097,38083,31085,46097,27125,17145,27079,29053,38099,31115,29061,31039,38045,31073,27041,31053,31091,20123,31183,29175,31171,38089,29129,27031,38095,17151,31117,31071,27009,38031,27071,27127,38093,27149,38065,17033,29079,17069,31173,27121,20083,27023,17123,19093,29089,17013,29033,29157,29003,29041,20141,29107,17003"
01003,2023,4,134,"13097,28113,28097,01023,12081,13035,28019,13091,13151,13055,13215,28073,13269,28103,13009,01013,13125,12027,13157,28065,13053,13021,13271,28079,13135,13295,28091,13141,13207,37177,13315,28151,13167,28035,13255,28111,13309,01035,47079,28125,13079,28087,13083,13145,13231,47061,28015,13045,28099,13279,47033,13225,47045,13261,13163,28033,13175,13195,13121,13317,28105,28101,28069,13233,01099,47023,13159,13013,37091,01131,13263,13089,13223,13169,13291,13171,13123,13307,28117,28001,12055,13311,28053,13209,13259,13011,13283,13153,28143,47039,13113,13247,28049,47095,28149,13217,13047,28031,13139,13313,13303,47109,28063,13213,13293,47167,13193,13265,13235,13301,28161,28123,28083,13281,28041,28075,28135,13211,28107,13067,13221,13319,28089,01007,12049,28077,28027,13187,13133,47075,28011,13107,13199,13197"
45017,2023,8,112,"13097,28097,12081,13035,28019,13151,28005,13055,28073,13269,28103,13009,13125,12027,13157,28065,13085,13227,12053,13289,13129,13053,13021,13271,28079,12043,13141,13207,37177,13315,13167,28035,28111,13111,13309,28125,13079,28087,13083,47061,28015,13045,28099,13279,47033,13225,47045,13261,13163,13015,13175,13195,13121,13317,28131,28105,28101,28069,47023,13159,13013,37091,01131,13169,13291,13171,13123,13307,28117,12055,13311,28053,13209,13259,13011,13283,28143,13117,47095,13047,28031,13313,13303,28063,13213,13293,47135,13237,13063,13193,13265,13235,13301,28161,28083,13281,28041,28075,28135,13211,28107,13319,12049,28077,13023,28027,13187,13133,47075,28011,13107,13199"
13225,2021,12,58,"13147,47083,13149,37095,47053,28137,28045,47017,47005,45043,47087,37121,13125,12027,13157,28065,13053,28091,13059,13005,13111,13309,28037,13037,01039,47033,37199,01107,13195,13317,47027,28057,13233,13013,47111,13291,47097,13307,13259,13011,13219,28013,47039,13247,13257,47109,28063,28139,13301,13281,13221,28077,28027,45033,13133,37141,28141,45089"
48045,2024,6,71,"40093,05065,40053,40119,05137,48247,48275,40023,48323,22101,48309,48349,48153,48145,40045,40059,48487,40067,48373,40043,40083,48455,40017,48289,05095,40013,05037,48321,48391,22039,48377,48431,40005,48123,22065,22107,48313,48109,05035,48379,48395,40103,48427,48407,40095,48475,48099,48161,40153,48007,48477,48281,40069,40009,40015,48471,05025,48429,48333,40003,05123,05107,48239,48093,48009,48185,05011,40129,22011,48191,48047"
18115,2023,7,43,"39151,54059,54093,18131,51830,51183,51685,54045,42049,51021,18103,51720,54105,39093,51735,51595,21201,39153,39143,39169,51620,51095,51045,54109,39007,39161,51750,51520,51119,51199,39035,51660,39103,39085,51036,42093,21063,39123,42039,18181,39173,21161,51530"
29039,2021,3,62,"27067,46035,46005,29069,27115,19167,19193,17181,19141,46023,29197,27153,27029,19035,27063,46009,27073,19041,46097,27133,27101,27159,27165,29103,27163,27041,19143,46079,46111,27081,17079,31117,17083,17027,29073,17165,17175,27009,27127,31043,27149,27025,31015,19021,46135,31051,17069,27083,46067,46011,27033,19059,46077,29179,27023,19093,27019,29089,46087,46027,27135,29107"
36085,2022,8,12,"44005,36047,25019,36005,36079,36061,36087,25007,34019,34021,09007,25001"
19185,2021,7,58,"27067,46035,46005,27115,19167,19193,19141,46023,29197,27153,27029,19035,27063,46009,27073,38083,19041,46097,27133,27101,27159,27165,29103,27163,27041,19143,46079,46111,17023,27081,17079,31117,17027,29073,17175,27009,27127,31043,27149,27025,31015,19021,46135,31051,27083,46067,46011,27033,19059,46077,27023,19093,27019,29089,46087,46027,27135,29107"
48037,2025,4,39,"05049,05065,48057,05041,22095,48163,05137,40057,05121,48285,22007,48493,22041,48455,22091,05017,22029,48071,05077,05109,05039,05053,48489,05079,48051,05113,48379,48407,22093,05129,48255,05025,48507,05011,05019,05003,48225,05067,48047"
12121,2024,6,57,"12017,12115,13061,13125,12027,13065,13053,13271,47137,13295,28147,37005,37177,13315,28111,47121,28037,13143,13279,13225,13163,47101,13175,13195,13317,47177,45011,47023,13013,12041,13307,28117,12055,45049,13283,13219,13117,47117,13047,13087,28063,37011,47135,28139,13193,13301,13281,28135,28107,28009,12049,28077,28027,45033,47075,47071,45005"
28071,2021,3,47,"28113,37043,28045,28005,47105,37121,12027,13227,13053,13021,47137,13141,28147,47163,13031,13309,13037,37179,13231,37007,47183,13279,37199,13317,37087,45011,47171,12055,13209,13259,13283,37137,47095,37113,47091,12037,37075,13265,13301,13281,28135,28009,37181,13023,28027,37073,13197"
37047,2022,5,64,"13147,47083,13149,47053,28137,47051,28045,47017,12051,47005,45043,47087,13125,12027,13157,28065,13053,13249,28091,12043,13059,13111,13309,28037,13037,01039,47033,37199,01107,13195,13317,47027,28057,13159,13013,01131,47111,13291,13137,47175,47097,13307,13259,13011,13219,28013,47039,37099,13247,37185,47109,28063,28139,13301,13281,13221,13319,28077,28027,45033,13133,37141,28141,45089"
40071,2022,8,42,"40093,48057,48131,40053,22117,22083,48115,22101,40075,22007,48145,40043,22091,05081,05037,48321,22125,48377,48071,48425,40005,05077,40019,22037,22121,22047,40105,48025,48127,48197,48395,40095,48249,48161,48297,40069,40003,05123,22025,40029,48435,22067"
06085,2020,8,26,"32033,32019,06023,06101,06011,06049,06111,06033,06051,32005,06015,06057,06045,35017,32001,35006,35003,06113,06083,32029,32017,06005,06021,06095,32021,32031"
40143,2022,6,54,"40093,48057,48015,22095,40053,48291,22117,48241,40133,48247,48275,22083,48217,48115,22101,40075,22007,48177,48373,40043,22091,48149,05081,05037,48321,05023,22125,48377,48431,48071,48425,05077,48489,22037,48077,22121,22047,48127,48197,40095,48155,22093,48471,48333,40003,05123,48239,48093,22057,48185,48433,22025,48435,22067"
40065,2021,7,25,"22099,40035,48247,22007,22109,05037,22125,40033,05077,22037,22077,22121,22047,05035,40103,22003,22027,22093,48461,40003,05123,05107,48507,22057,48483"
18113,2020,6,17,"18131,51600,51610,51685,21055,51720,18075,51735,21005,51195,21159,51840,21221,51520,18009,21063,21223"
36119,2024,7,9,"34001,36047,25019,36005,25025,23023,34031,36081,36085"
06071,2023,1,35,"06025,04027,35057,32019,06049,35059,35028,06079,06081,35037,35041,35009,35055,35053,06085,06069,06041,35039,06097,35006,35005,06013,35003,35001,06075,06053,06087,35027,32029,35047,35045,35011,04012,06055,04023"
24047,2021,6,27,"39055,39083,39115,51685,21173,51021,51720,51735,51820,21091,39099,21097,21115,21201,39143,18159,51540,21163,51690,51520,51580,51131,39103,39085,21143,18093,18101"
34003,2020,7,4,"50017,23023,44001,23029"
49055,2022,9,25,"08111,30057,16053,16009,16045,30023,30015,30051,30073,16079,49039,30101,08065,49047,16087,49001,30061,30001,49033,16025,30103,08019,08093,49029,08047"
48181,2024,6,71,"40093,05065,40053,40119,05137,48247,48275,40023,48323,22101,48309,48349,48153,48145,40045,40059,48487,40067,48373,40043,40083,48455,40017,48289,05095,40013,05037,48321,48391,22039,48377,48431,40005,48123,22065,22107,48313,48109,05035,48379,48395,40103,48427,48407,40095,48475,48099,48161,40153,48007,48477,48281,40069,40009,40015,48471,05025,48429,48333,40003,05123,05107,48239,48093,48009,48185,05011,40129,22011,48191,48047"
27103,2025,4,80,"17199,19105,31179,31181,27155,27065,31121,19183,31083,31079,31129,31175,29223,17085,19185,20043,17081,31093,29143,31047,19117,31019,31167,20183,17059,19097,19107,17155,31059,19051,17159,20089,29061,31073,29063,31125,31163,20123,31183,31171,31035,29017,31099,20133,17009,31169,17087,17127,17151,19047,19115,17185,31061,29073,29137,29025,17153,19007,19055,29199,20163,38063,31185,19087,29151,29111,31173,20147,31143,19101,31077,31137,17123,31065,31001,31081,19045,29157,20141,17003"
27059,2024,8,97,"17199,31181,27065,27091,17139,31121,31011,29101,29085,31083,31079,20107,31129,27173,31175,29211,27029,31093,19031,29075,31047,31019,31167,27073,20183,27087,29083,17059,29173,20097,38083,46097,27125,17145,27079,29105,31059,29053,20089,38099,29061,31039,38045,31073,27041,31125,31163,20123,31183,29175,31171,38089,31035,29129,31099,38095,31169,17151,31117,31061,29073,17165,27009,38031,27071,27127,38093,20163,27149,38065,31185,17047,19087,29079,17069,29151,31173,20147,27121,31143,31077,31137,17123,19093,31065,29089,17013,29033,31001,31081,29157,29003,29041,20141,31113,29107,17003"
48191,2022,6,54,"40093,48057,48015,22095,40053,48291,22117,48241,40133,48247,48275,22083,48217,48115,22101,40075,22007,48177,48373,40043,22091,48149,05081,05037,48321,05023,22125,48377,48431,48071,48425,05077,48489,22037,48077,22121,22047,48127,48197,40095,48155,22093,48471,48333,40003,05123,48239,48093,22057,48185,48433,22025,48435,22067"
49041,2022,5,46,"08111,30049,08081,30057,30031,16053,16009,16083,16045,30023,30015,08051,16041,30007,30051,30073,30035,16037,30041,16021,30043,30045,49039,08029,30099,30005,30101,08065,49047,16087,30039,30077,08107,30061,30093,30027,30001,30013,49033,16025,30103,08019,30059,08093,49029,08047"
17001,2024,6,80,"17199,19069,27065,19151,31103,27091,31095,31121,31011,29101,31097,17017,19145,20107,27173,31017,17005,29211,27029,27095,29075,31167,27073,27087,29083,17059,29173,20097,38083,31085,46097,27125,17145,27079,29053,38099,31115,29061,31039,38045,31073,27041,31053,31091,20123,31183,29175,31171,38089,29129,27031,38095,17151,31117,31071,27009,38031,27071,27127,38093,27149,38065,17033,29079,17069,31173,27121,20083,27023,17123,19093,29089,17013,29033,29157,29003,29041,20141,29107,17003"
12059,2025,2,61,"01023,28019,13091,13061,12093,13125,28065,13053,47069,13271,47137,37143,28023,13109,28147,37005,12067,28039,13315,28043,28111,45023,13309,47067,13093,12075,13163,12015,13175,28069,47159,01131,28051,12041,13307,37187,13209,13259,13283,13219,37113,12105,37011,13237,28139,13193,13235,13301,12007,28083,13281,28041,13221,13319,47173,12049,28129,28061,13023,37141,13197"
27077,2024,6,80,"17199,19069,27065,19151,31103,27091,31095,31121,31011,29101,31097,17017,19145,20107,27173,31017,17005,29211,27029,27095,29075,31167,27073,27087,29083,17059,29173,20097,38083,31085,46097,27125,17145,27079,29053,38099,31115,29061,31039,38045,31073,27041,31053,31091,20123,31183,29175,31171,38089,29129,27031,38095,17151,31117,31071,27009,38031,27071,27127,38093,27149,38065,17033,29079,17069,31173,27121,20083,27023,17123,19093,29089,17013,29033,29157,29003,29041,20141,29107,17003"
