stcofips,year,month,tier,month_t,deviation
06041,2021,12,mid,-4,1.9108502493702844
06041,2021,12,mid,-5,2.259602406778143
06041,2021,12,mid,-6,2.3201542003751285
06043,2024,7,mid,-1,-0.5997333351830463
06043,2024,7,mid,-2,-1.408549221916644
06043,2024,7,mid,-3,-1.9509245786011462
06043,2024,7,mid,-4,-1.967297954949018
06043,2024,7,mid,-5,-1.42850276058401
06043,2024,7,mid,-6,-0.5737685405148483
06047,2020,4,mid,-1,0.11124103080052805
06047,2020,4,mid,-2,0.2192743056815658
06047,2020,4,mid,-3,0.24580709681171697
06047,2020,4,mid,-4,0.22927632995437364
06047,2020,4,mid,-5,0.2527481619658829
06047,2020,4,mid,-6,0.22695448621297487
06047,2021,12,mid,-1,0.00688871434024918
06047,2021,12,mid,-2,-0.22858020671593238
06047,2021,12,mid,-3,-0.49905371141962007
06047,2021,12,mid,-4,-0.7518610836525284
06047,2021,12,mid,-5,-1.1117794279564208
06047,2021,12,mid,-6,-1.4009929238794854
06049,2021,10,mid,-1,0.45217589735655395
06049,2021,10,mid,-2,1.137242357937481
06049,2021,10,mid,-3,1.9023788054302173
06049,2021,10,mid,-4,2.6966143896228942
06049,2021,10,mid,-5,3.730950612225726
06049,2021,10,mid,-6,4.680467479367607
06049,2025,3,mid,-1,-0.2753277991380827
06049,2025,3,mid,-2,-0.7171442365860798
06049,2025,3,mid,-3,-1.5669369155370845
06049,2025,3,mid,-4,-2.5526171884345956
06049,2025,3,mid,-5,-3.319706043410008
06049,2025,3,mid,-6,-3.58413438053293
06051,2022,7,mid,-1,-0.675196680964973
06051,2022,7,mid,-2,-1.7983647274675718
06051,2022,7,mid,-3,-2.759313339998272
06051,2022,7,mid,-4,-3.669178992858022
06051,2022,7,mid,-5,-4.457357837460307
06051,2022,7,mid,-6,-5.115842015200684
06053,2021,12,mid,-1,0.3018642880491882
06053,2021,12,mid,-2,0.5145064290240953
06053,2021,12,mid,-3,0.7298042851027589
06053,2021,12,mid,-4,0.9329562968000431
06053,2021,12,mid,-5,0.9530189141406993
06053,2021,12,mid,-6,0.8180799433763042
06053,2024,12,mid,-1,0.06509533974053738
06053,2024,12,mid,-2,0.18446088629272595
06053,2024,12,mid,-3,0.26118823977316197
06053,2024,12,mid,-4,0.213813644169349
06053,2024,12,mid,-5,0.09653629719194612
06053,2024,12,mid,-6,-0.15339377057557613
06059,2025,2,mid,-1,-0.6936495438328905
06059,2025,2,mid,-2,-1.1814119030488115
06059,2025,2,mid,-3,-1.348049495660078
06059,2025,2,mid,-4,-1.4387096556694132
06059,2025,2,mid,-5,-1.4191866132232747
06059,2025,2,mid,-6,-1.2729159682464513
06061,2021,10,mid,-1,-0.18166861582922422
06061,2021,10,mid,-2,-0.2685858993817476
06061,2021,10,mid,-3,-0.29460315521536984
06061,2021,10,mid,-4,-0.34624232912081254
06061,2021,10,mid,-5,-0.4915127653404312
06061,2021,10,mid,-6,-0.3933459488905555
06075,2021,3,mid,-1,1.6967514520143112
06075,2021,3,mid,-2,3.3859044884154628
06075,2021,3,mid,-3,5.093937306029645
06075,2021,3,mid,-4,6.790753575929784
06075,2021,3,mid,-5,8.37510405697914
06075,2021,3,mid,-6,9.426234144352676
06077,2020,5,mid,-1,-0.011502443390824624
06077,2020,5,mid,-2,-0.11701559737046807
06077,2020,5,mid,-3,-0.18601278080240036
06077,2020,5,mid,-4,-0.23079690934827113
06077,2020,5,mid,-5,-0.14476563809580512
06077,2020,5,mid,-6,0.02920331020115441
06079,2021,1,mid,-1,0.22336877446443282
06079,2021,1,mid,-2,0.25864527222910283
06079,2021,1,mid,-3,0.17146074566835523
06079,2021,1,mid,-4,0.14738671599995712
06079,2021,1,mid,-5,0.2704072351476299
06079,2021,1,mid,-6,0.5255924399402687
06081,2021,12,mid,-1,0.10003078219467909
06081,2021,12,mid,-2,0.3110797355615631
06081,2021,12,mid,-3,0.5923359098197949
06081,2021,12,mid,-4,1.1800822096407728
06081,2021,12,mid,-5,1.623112651919584
06081,2021,12,mid,-6,1.8834080834848521
06083,2021,10,mid,-1,-0.19496632028325678
06083,2021,10,mid,-2,-0.458245378975235
06083,2021,10,mid,-3,-0.9224385194405187
06083,2021,10,mid,-4,-1.5859366218892177
06083,2021,10,mid,-5,-2.2948390591001697
